Source,Target,Title,Year,Rhetorics,
BasePaper,2012_23_5,Scientific Collaboration in Research Networks: A Quantification Method by Using Gini Coefficient.,2012,Puse,positive
BasePaper,2012_25_4,Brazilian scientific journals that use the Open Journal Systems (OJS): a quality analysis,2012,Puse,positive
BasePaper,2012_42_4,Quasi% convex Risk Measures and Acceptability Indices. Theory and Applications.,2012,Puse,neutral
BasePaper,2012_3_7,Citations and impact of ISI tourism and hospitality journals,2012,Puse,positive
BasePaper,2012_28_3,"Lies, damned lies and h-indices",2012,Puse,positive
BasePaper,2012_47_6,The h Index for Management Information Systems,2012,Puse,positive
BasePaper,2012_22_4,A linear ordering of a multi-parameter universe is usually nonsense,2012,Puse,neutral
BasePaper,2012_19_5,How Nobel Laureates Would Perform in the Handelsblatt Ranking,2012,Puse,positive
BasePaper,2012_20_9,Comparing paper ranking algorithms,2012,Puse,positive
BasePaper,2012_16_9,How to select a journal to submit and publish your biomedical paper?,2012,Puse,positive
BasePaper,2012_42_7,Science Librarians Analysis of the 2011 Nobel Prize in Chemistry: The Work of Dan Shechtman,2012,Puse,neutral
BasePaper,2012_58_4, A Study on Patent Indexes for Characteristics Analysis of IP Portfolios,2012,Puse,positive
BasePaper,2012_49_6,What do Experts Know About Ranking Journal Quality? A Comparison with ISI Research Impact in Finance,2012,Puse,positive
BasePaper,2012_48_5,Florida State University Libraries,2012,Puse,negative
BasePaper,2012_13_2,An extension of the h index that covers the tail and the top of the citation curve and allows ranking researchers with similar h,2012,Puse,positive
BasePaper,2012_19_4,Prolific scholarship in communication studies: Five years in review,2012,Puse,positive
BasePaper,2012_27_9,A Bibliometrics Analysis of Canadian Electrical and Computer Engineering Institutions (1996-2006) Based on IEEE Journal Publications,2012,Puse,neutral
BasePaper,2012_2_5,Scholarly impact revisited,2012,Puse,positive
BasePaper,2012_22_9,"Coverage of business administration literature in Google Scholar: Analysis and comparison with EconBiz, Scopus and Web of Science",2012,Puse,positive
BasePaper,2012_53_3,Decomposition of the h-index,2012,Puse,neutral
BasePaper,2012_20_1,Scienceography: the study of how science is written,2012,Puse,neutral
BasePaper,2012_11_2,Identifying the “players” in sports analytics research,2012,Puse,positive
BasePaper,2012_11_5,Ten challenges in modeling bibliographic data for bibliometric analysis,2012,Puse,positive
BasePaper,2012_54_9,The Journal's Integrated Impact Index a new indicator for journal evaluation,2012,Puse,positive
BasePaper,2012_13_6,Exploring the h-index at the institutional level: A practical application in world university rankings,2012,Puse,positive
BasePaper,2012_50_2,Robust Ranking of Journal Quality: An Application to Economics,2012,Puse,positive
BasePaper,2012_15_9,Is primatology an equal-opportunity discipline?,2012,Puse,positive
BasePaper,2012_48_6,Citation impact discerning self-citation: improving user interaction,2012,Puse,positive
BasePaper,2012_13_4,Evaluation of ninety-three major Greek university departments using Google Scholar,2012,Puse,positive
BasePaper,2012_35_3,Is Hirsch's H the Best Predictor of the Number of a Researcher's Extremely Highly Cited Articles?,2012,Puse,positive
BasePaper,2012_26_3,Shapley values for assessing research production and impact of schools and scholars,2012,Puse,positive
BasePaper,2012_20_7,A comparison of top economics departments in the US and EU on the basis of the multidimensional prestige of influential articles in 2010,2012,Puse,positive
BasePaper,2012_8_6,Exploring the directed h-degree in directed weighted networks,2012,Puse,negative
BasePaper,2012_1_7,"Transparency, quality and accountability",2012,Puse,positive
BasePaper,2012_9_5,Metrics to evaluate research performance in academic institutions: a critique of ERA 2010 as applied in forestry and the indirect H2 index as a possible alternative,2012,Puse,positive
BasePaper,2012_11_3,Learning from open source software projects to improve scientific review,2012,Puse,positive
BasePaper,2012_3_1,Citation prediction in heterogeneous bibliographic networks,2012,Puse,positive
BasePaper,2012_19_6,"Laryngeal cancer: Quantitative and qualitative assessment of research output, 1945–2010",2012,Puse,positive
BasePaper,2012_46_1,European Analytical Column No. 40 by the Division of Analytical Chemistry (DAC) of the European Association for Chemical and Molecular Sciences (EuCheMS),2012,Puse,positive
BasePaper,2012_3_6,"Exploratory factor analysis for the Hirsch index, 17 h-type variants, and some traditional bibliometric indicators",2012,Puse,positive
BasePaper,2012_4_9,To better stand on the shoulder of giants,2012,Puse,neutral
BasePaper,2012_5_4,The relationships between the patent performance and corporation performance,2012,Puse,neutral
BasePaper,2012_6_6,"Bounds and inequalities relating h-index, g-index, e-index and generalized impact factor: an improvement over existing models",2012,Puse,neutral
BasePaper,2012_62_6,"Modelo de gestión de documentos docentes en un centro universitario, basado en hipervínculos",2012,Puse,positive
BasePaper,2012_47_1,Journal Impact factor What would recommend to get the Impact Factor for a journal?,2012,Puse,positive
BasePaper,2012_9_4,Future publication success in science is better predicted by traditional measures than by the h index,2012,Puse,positive
BasePaper,2012_11_7,Benchmarking individual publication productivity in logistics,2012,Puse,negative
BasePaper,2012_34_4,Italian Reform of the academic recruitment system. An appraisal of ANVUR and CUN benchmarks for assessing candidates and commissioners,2012,Puse,neutral
BasePaper,2012_8_2,Indicators for research performance evaluation: an overview,2012,Puse,positive
BasePaper,2012_1_9,"Diversity, value and limitations of the journal impact factor and alternative metrics",2012,Puse,negative
BasePaper,2012_49_8,Indices to Quantify the Ranking of Arabic Journals and Research Output,2012,Puse,positive
BasePaper,2012_53_8,Response to Sasso L (2011) Commentary on Thompson DR & Watson R (2010) Guest editorial: h?indexes and the performance of nursing professors of nursing in the …,2012,Puse,positive
BasePaper,2012_25_6,Calibration against a reference set: A quantitative approach to assessment of the methods of assessment of scientific output,2012,Puse,positive
BasePaper,2012_28_6,The Journal's Integrated Impact Index: a new indicator for journal evaluation,2012,Puse,positive
BasePaper,2012_41_9,Deployment and operational aspects of rural broadband wireless access networks,2012,Puse,positive
BasePaper,2012_16_7,Analytics for understanding research,2012,Puse,positive
BasePaper,2012_9_8,"Exploring the nonlinear effects of patent H index, patent citations, and essential technological strength on corporate performance by using artificial neural network",2012,Puse,positive
BasePaper,2012_36_4,Language model for the joint scheduling of relevant entities in a heterogeneous information network,2012,Puse,positive
BasePaper,2012_11_1,Discovery of factors influencing citation impact based on a soft fuzzy rough set model,2012,Puse,positive
BasePaper,2012_7_5,There is no deadline: time evolution of Wikipedia discussions,2012,Puse,positive
BasePaper,2012_17_8,Trends in literature on new oilseed crops and related species: Seeking evidence of increasing or waning interest,2012,Puse,positive
BasePaper,2012_18_4,Basic independence axioms for the publication-citation system,2012,Puse,positive
BasePaper,2012_46_5,Amasya University Turkey,2012,Puse,positive
BasePaper,2012_10_6,Recommendation on academic networks using direction aware citation analysis,2012,Puse,positive
BasePaper,2012_10_1,Open access and online publishing: a new frontier in nursing?,2012,Puse,negative
BasePaper,2012_7_3,A trust-based social recommender for teachers,2012,Puse,negative
BasePaper,2012_48_7,Citations to Australian Astronomy: 5-and 10-Year Benchmarks,2012,Puse,positive
BasePaper,2012_6_2,The case of scientometricians with the “absolute relative” impact indicator,2012,Puse,positive
BasePaper,2012_27_6,Indices to quantify arabic journal ranks and research output,2012,Puse,positive
BasePaper,2012_52_9,CiteSearcher: A Google Scholar frontend for Mobile Devices,2012,Puse,negative
BasePaper,2012_52_7,EVALUATION OF ACADEMIC IMPACT,2012,Puse,negative
BasePaper,2012_51_2,China's Emergence as a Leading Country in Artificial Intelligence-From a Bibliometric View,2012,Puse,negative
BasePaper,2012_1_8,Exploring the relation between family involvement and firms' financial performance: A meta-analysis of main and moderator effects,2012,Puse,neutral
BasePaper,2012_25_1,On the relation between effort-dominating and symmetric minitive aggregation operators,2012,Puse,positive
BasePaper,2012_57_7,INSTITUTO SUPERIOR DE TECNOLOGÍAS Y CIENCIAS APLICADAS,2012,Puse,positive
BasePaper,2012_39_5,Information systems for enhancing social experience in a conference context: A sensor based approach,2012,Puse,positive
BasePaper,2012_60_10,Valutazione della ricerca tramite indicatori bibliometrici e ranking degli Atenei,2012,Puse,positive
BasePaper,2012_21_10,Exploration and visualization of administrator network in wikipedia,2012,Puse,positive
BasePaper,2012_39_2,Proposal of an individual scientometric index with emphasis on ponderation of the effective contribution of the first author: h-fac índex,2012,Puse,positive
BasePaper,2012_25_7,The five top bad reasons nurses don't publish in impactful journals,2012,Puse,positive
BasePaper,2012_4_7,Counting citations in the field of business and management: Why use Google Scholar rather than the Web of Science,2012,Puse,positive
BasePaper,2012_14_3,"Citation measures at the micro level: Influence of publication age, field, and uncitedness",2012,Puse,negative
BasePaper,2012_47_2,The Production of Scientific Output by Early-Career Researchers,2012,Puse,neutral
BasePaper,2012_47_4,A computational trust model for collaborative ventures,2012,Puse,neutral
BasePaper,2012_5_9,Measuring academic performance for healthcare researchers with the H index: which search tool should be used?,2012,Puse,positive
BasePaper,2012_51_5,A prominent approach to determine the excellence of students E-Dissertation using h-index and UCINET,2012,Puse,positive
BasePaper,2012_29_5,On the age-independent publication index,2012,Puse,neutral
BasePaper,2012_52_8,The h?index beats the impact factor,2012,Puse,neutral
BasePaper,2012_29_3,Predicting the prominence of scholarship for prolific communication scholars,2012,Puse,neutral
BasePaper,2012_52_5,Proposal of an individual scientometric index with emphasis on ponderation of the effective contribution of the first author: h-fac índex,2012,Puse,positive
BasePaper,2012_4_1,Evidence-based medicine versus personalized medicine: are they enemies?,2012,Puse,positive
BasePaper,2012_11_9,An evaluation of forestry journals using bibliometric indices,2012,Puse,negative
BasePaper,2012_12_6,A Survey of impact and citation indices: Limitations and issues,2012,Puse,negative
BasePaper,2012_6_8,Google Scholar Metrics for Publications: The software and content features of a new open access bibliometric service,2012,Puse,positive
BasePaper,2012_7_1,Knowledge epidemics and population dynamics models for describing idea diffusion,2012,Puse,positive
BasePaper,2012_35_8,Academic inbreeding and research productivity in Australian law schools,2012,Puse,positive
BasePaper,2012_2_10,A reverse engineering approach to the suppression of citation biases reveals universal properties of citation distributions,2012,Puse,negative
BasePaper,2012_9_6,Relative measure index: a metric to measure the quality of journals,2012,Puse,negative
BasePaper,2012_59_1,Número completo,2012,Puse,positive
BasePaper,2012_46_9,RANKING CHEMISTRY JOURNALS USING THE HIRSCH INDEX AND ARTICLE INFLUENCE SCORE,2012,Puse,neutral
BasePaper,2012_33_10,European research in the field of production technology and manufacturing systems: an exploratory analysis through publications and patents,2012,Puse,neutral
BasePaper,2012_40_2,Comments on “A publication index that is independent of age” by Abt,2012,Puse,positive
BasePaper,2012_4_4,Bibliometric methods for detecting and analysing emerging research topics,2012,Puse,neutral
BasePaper,2012_7_7,“3.. 2.. 1.. Impact [Factor]: Target [Academic Career] Destroyed!” Just Another Statistical Casualty,2012,Puse,positive
BasePaper,2012_53_5,Scientometric performance indicators and bounds and inequalities,2012,Puse,positive
BasePaper,2012_55_3,Knowledge and know-how: a new model of academic freedom and dissent in non-democratic countries,2012,Puse,positive
BasePaper,2012_26_2,"Knowledge network for authoring, reviewing, editing, searching, and using scientific or other credible information",2012,Puse,positive
BasePaper,2012_16_1,"99 entrepreneurship journals: A comparative empirical investigation of rankings, impact, and H/HC-index",2012,Puse,positive
BasePaper,2012_14_2,Some limitations of the h index: A commentary on Ruscio and colleagues' analysis of bibliometric indices,2012,Puse,positive
BasePaper,2012_8_9,Aggregating different paper quality measures with a generalized h-index,2012,Puse,positive
BasePaper,2012_18_1,An Internet measure of the value of citations,2012,Puse,neutral
BasePaper,2012_48_9,Two New Simple Bibliometric Indexes to Better Evaluate Research in Economics,2012,Puse,positive
BasePaper,2012_13_9,Research evaluation. Part I: productivity and citedness of a German medical research institution,2012,Puse,neutral
BasePaper,2012_1_4,The inconsistency of the h?index,2012,Puse,positive
BasePaper,2012_36_1,Unraveling issues behind ISI misconceptions: An empirical study on the practical effects of academic publication,2012,Puse,neutral
BasePaper,2012_24_6_co1,Ranking scientific publications using a model of network traffic,2012,neutral,neutral
BasePaper,2012_23_6_co1,Irreproducible results: a response to Thomson Scientific,2012,neutral,neutral
BasePaper,2012_24_6_co3,An improvement of the h-index: The g-index,2012,neutral,neutral
2012_10_10,2012_7_2,,2012,,
2012_10_2,2012_7_2,,2012,,
2012_10_3,2012_7_2,,2012,,
2012_10_4,2012_7_2,,2012,,
2012_10_6,2012_3_10,,2012,,
2012_10_7,2012_7_2,,2012,,
2012_10_9,2012_7_2,,2012,,
2012_11_1,2012_7_2,,2012,,
2012_11_10,2012_7_2,,2012,,
2012_11_4,2012_7_2,,2012,,
2012_11_5,2012_3_10,,2012,,
2012_11_5,2012_7_2,,2012,,
2012_11_6,2012_7_2,,2012,,
2012_11_7,2012_47_9,,2012,,
2012_11_7,2012_7_2,,2012,,
2012_11_8,2012_7_2,,2012,,
2012_11_9,2012_3_10,,2012,,
2012_11_9,2012_7_2,,2012,,
2012_12_2,2012_7_2,,2012,,
2012_12_5,2012_7_2,,2012,,
2012_12_6,2012_3_10,,2012,,
2012_12_6,2012_7_2,,2012,,
2012_12_7,2012_7_2,,2012,,
2012_12_9,2012_7_2,,2012,,
2012_13_1,2012_7_2,,2012,,
2012_13_10,2012_7_2,,2012,,
2012_13_2,2012_7_2,,2012,,
2012_13_3,2012_7_2,,2012,,
2012_13_4,2012_3_10,,2012,,
2012_13_4,2012_7_2,,2012,,
2012_13_5,2012_7_2,,2012,,
2012_13_6,2012_7_2,,2012,,
2012_13_9,2012_7_2,,2012,,
2012_14_1,2012_7_2,,2012,,
2012_14_2,2012_7_2,,2012,,
2012_14_3,2012_3_10,,2012,,
2012_14_3,2012_7_2,,2012,,
2012_14_4,2012_3_10,,2012,,
2012_14_4,2012_7_2,,2012,,
2012_14_5,2012_7_2,,2012,,
2012_15_1,2012_7_2,,2012,,
2012_15_10,2012_7_2,,2012,,
2012_15_2,2012_7_2,,2012,,
2012_15_3,2012_7_2,,2012,,
2012_15_7,2012_7_2,,2012,,
2012_16_2,2012_7_2,,2012,,
2012_16_5,2012_7_2,,2012,,
2012_16_6,2012_3_10,,2012,,
2012_16_6,2012_7_2,,2012,,
2012_16_7,2012_7_2,,2012,,
2012_16_8,2012_7_2,,2012,,
2012_16_9,2012_7_2,,2012,,
2012_17_10,2012_7_2,,2012,,
2012_17_3,2012_7_2,,2012,,
2012_17_4,2012_7_2,,2012,,
2012_17_6,2012_7_2,,2012,,
2012_17_7,2012_7_2,,2012,,
2012_17_8,2012_7_2,,2012,,
2012_17_9,2012_7_2,,2012,,
2012_18_1,2012_3_10,,2012,,
2012_18_1,2012_7_2,,2012,,
2012_18_2,2012_7_2,,2012,,
2012_18_3,2012_7_2,,2012,,
2012_18_4,2012_7_2,,2012,,
2012_18_7,2012_7_2,,2012,,
2012_18_8,2012_7_2,,2012,,
2012_18_9,2012_7_2,,2012,,
2012_19_1,2012_7_2,,2012,,
2012_19_10,2012_7_2,,2012,,
2012_19_3,2012_7_2,,2012,,
2012_19_4,2012_7_2,,2012,,
2012_19_7,2012_7_2,,2012,,
2012_19_9,2012_7_2,,2012,,
2012_1_10,2012_7_2,,2012,,
2012_1_3,2012_7_2,,2012,,
2012_1_4,2012_7_2,,2012,,
2012_1_7,2012_7_2,,2012,,
2012_1_9,2012_7_2,,2012,,
2012_20_1,2012_3_10,,2012,,
2012_20_1,2012_7_2,,2012,,
2012_20_2,2012_7_2,,2012,,
2012_20_3,2012_7_2,,2012,,
2012_20_4,2012_7_2,,2012,,
2012_20_6,2012_3_10,,2012,,
2012_20_6,2012_7_2,,2012,,
2012_20_7,2012_7_2,,2012,,
2012_20_8,2012_7_2,,2012,,
2012_20_9,2012_3_10,,2012,,
2012_20_9,2012_7_2,,2012,,
2012_21_1,2012_3_10,,2012,,
2012_21_1,2012_7_2,,2012,,
2012_21_10,2012_3_10,,2012,,
2012_21_10,2012_7_2,,2012,,
2012_21_8,2012_7_2,,2012,,
2012_21_9,2012_3_10,,2012,,
2012_21_9,2012_7_2,,2012,,
2012_22_1,2012_7_2,,2012,,
2012_22_2,2012_7_2,,2012,,
2012_22_4,2012_7_2,,2012,,
2012_22_6,2012_7_2,,2012,,
2012_22_9,2012_7_2,,2012,,
2012_23_1,2012_7_2,,2012,,
2012_23_2,2012_7_2,,2012,,
2012_23_3,2012_7_2,,2012,,
2012_23_4,2012_7_2,,2012,,
2012_23_5,2012_3_10,,2012,,
2012_23_5,2012_7_2,,2012,,
2012_23_6,2012_7_2,,2012,,
2012_24_3,2012_7_2,,2012,,
2012_24_5,2012_7_2,,2012,,
2012_24_6,2012_7_2,,2012,,
2012_24_6_co1,2012_3_10,,2012,,
2012_24_6_co3,2012_7_2,,2012,,
2012_24_7,2012_7_2,,2012,,
2012_24_8,2012_7_2,,2012,,
2012_24_9,2012_7_2,,2012,,
2012_25_1,2012_15_1,,2012,,
2012_25_1,2012_7_2,,2012,,
2012_25_10,2012_7_2,,2012,,
2012_25_2,2012_7_2,,2012,,
2012_25_4,2012_7_2,,2012,,
2012_25_5,2012_7_2,,2012,,
2012_25_6,2012_7_2,,2012,,
2012_25_7,2012_7_2,,2012,,
2012_25_8,2012_7_2,,2012,,
2012_26_3,2012_7_2,,2012,,
2012_26_4,2012_7_2,,2012,,
2012_26_5,2012_7_2,,2012,,
2012_26_6,2012_7_2,,2012,,
2012_26_7,2012_40_4,,2012,,
2012_26_7,2012_7_2,,2012,,
2012_26_8,2012_7_2,,2012,,
2012_26_9,2012_3_10,,2012,,
2012_26_9,2012_7_2,,2012,,
2012_27_6,2012_7_2,,2012,,
2012_27_7,2012_7_2,,2012,,
2012_27_8,2012_7_2,,2012,,
2012_27_9,2012_7_2,,2012,,
2012_28_1,2012_7_2,,2012,,
2012_28_10,2012_3_10,,2012,,
2012_28_10,2012_7_2,,2012,,
2012_28_2,2012_3_10,,2012,,
2012_28_2,2012_7_2,,2012,,
2012_28_4,2012_7_2,,2012,,
2012_28_5,2012_7_2,,2012,,
2012_28_6,2012_7_2,,2012,,
2012_28_8,2012_7_2,,2012,,
2012_29_1,2012_7_2,,2012,,
2012_29_3,2012_7_2,,2012,,
2012_29_5,2012_7_2,,2012,,
2012_2_1,2012_7_2,,2012,,
2012_2_10,2012_7_2,,2012,,
2012_2_2,2012_3_10,,2012,,
2012_2_2,2012_7_2,,2012,,
2012_2_3,2012_3_10,,2012,,
2012_2_3,2012_7_2,,2012,,
2012_2_4,2012_47_9,,2012,,
2012_2_4,2012_7_2,,2012,,
2012_2_6,2012_7_2,,2012,,
2012_2_7,2012_7_2,,2012,,
2012_2_8,2012_7_2,,2012,,
2012_2_9,2012_7_2,,2012,,
2012_33_10,2012_7_2,,2012,,
2012_33_3,2012_7_2,,2012,,
2012_33_4,2012_7_2,,2012,,
2012_33_5,2012_7_2,,2012,,
2012_33_6,2012_3_10,,2012,,
2012_33_6,2012_7_2,,2012,,
2012_34_10,2012_7_2,,2012,,
2012_34_3,2012_3_10,,2012,,
2012_34_3,2012_7_2,,2012,,
2012_34_4,2012_3_10,,2012,,
2012_34_4,2012_7_2,,2012,,
2012_34_5,2012_7_2,,2012,,
2012_34_7,2012_7_2,,2012,,
2012_35_10,2012_7_2,,2012,,
2012_35_2,2012_3_10,,2012,,
2012_35_3,2012_7_2,,2012,,
2012_35_4,2012_7_2,,2012,,
2012_35_4,2012_54_1,,2012,,
2012_35_6,2012_7_2,,2012,,
2012_35_7,2012_7_2,,2012,,
2012_35_8,2012_7_2,,2012,,
2012_36_1,2012_7_2,,2012,,
2012_36_2,2012_7_2,,2012,,
2012_36_4,2012_7_2,,2012,,
2012_39_10,2012_3_10,,2012,,
2012_39_10,2012_7_2,,2012,,
2012_39_2,2012_7_2,,2012,,
2012_39_4,2012_7_2,,2012,,
2012_39_8,2012_3_10,,2012,,
2012_39_8,2012_7_2,,2012,,
2012_39_9,2012_7_2,,2012,,
2012_3_2,2012_7_2,,2012,,
2012_3_4,2012_3_10,,2012,,
2012_3_4,2012_7_2,,2012,,
2012_3_5,2012_7_2,,2012,,
2012_3_6,2012_3_10,,2012,,
2012_3_6,2012_7_2,,2012,,
2012_3_7,2012_7_2,,2012,,
2012_3_8,2012_7_2,,2012,,
2012_40_2,2012_7_2,,2012,,
2012_40_4,2012_7_2,,2012,,
2012_41_2,2012_3_10,,2012,,
2012_41_2,2012_7_2,,2012,,
2012_42_3,2012_7_2,,2012,,
2012_42_4,2012_3_10,,2012,,
2012_42_4,2012_7_2,,2012,,
2012_42_5,2012_7_2,,2012,,
2012_42_6,2012_7_2,,2012,,
2012_45_10,2012_7_2,,2012,,
2012_45_2,2012_7_2,,2012,,
2012_45_8,2012_7_2,,2012,,
2012_46_10,2012_3_10,,2012,,
2012_46_2,2012_3_10,,2012,,
2012_46_2,2012_7_2,,2012,,
2012_46_4,2012_7_2,,2012,,
2012_46_5,2012_7_2,,2012,,
2012_46_8,2012_40_4,,2012,,
2012_46_8,2012_7_2,,2012,,
2012_46_9,2012_7_2,,2012,,
2012_47_1,2012_7_2,,2012,,
2012_47_2,2012_47_9,,2012,,
2012_47_2,2012_7_2,,2012,,
2012_47_3,2012_3_10,,2012,,
2012_47_3,2012_7_2,,2012,,
2012_47_7,2012_7_2,,2012,,
2012_47_8,2012_7_2,,2012,,
2012_47_9,2012_7_2,,2012,,
2012_48_10,2012_7_2,,2012,,
2012_48_2,2012_7_2,,2012,,
2012_48_4,2012_7_2,,2012,,
2012_48_6,2012_3_10,,2012,,
2012_48_6,2012_7_2,,2012,,
2012_48_7,2012_3_10,,2012,,
2012_48_7,2012_7_2,,2012,,
2012_48_8,2012_7_2,,2012,,
2012_48_9,2012_7_2,,2012,,
2012_49_1,2012_7_2,,2012,,
2012_49_3,2012_7_2,,2012,,
2012_49_4,2012_7_2,,2012,,
2012_49_5,2012_3_10,,2012,,
2012_49_5,2012_7_2,,2012,,
2012_49_6,2012_7_2,,2012,,
2012_49_7,2012_7_2,,2012,,
2012_49_8,2012_7_2,,2012,,
2012_4_10,2012_7_2,,2012,,
2012_4_10,2012_54_1,,2012,,
2012_4_2,2012_7_2,,2012,,
2012_4_3,2012_7_2,,2012,,
2012_4_4,2012_7_2,,2012,,
2012_4_5,2012_7_2,,2012,,
2012_4_6,2012_7_2,,2012,,
2012_4_7,2012_7_2,,2012,,
2012_50_2,2012_7_2,,2012,,
2012_50_3,2012_7_2,,2012,,
2012_50_5,2012_7_2,,2012,,
2012_50_8,2012_7_2,,2012,,
2012_51_1,2012_7_2,,2012,,
2012_51_10,2012_3_10,,2012,,
2012_51_3,2012_7_2,,2012,,
2012_51_4,2012_7_2,,2012,,
2012_51_5,2012_7_2,,2012,,
2012_51_7,2012_3_10,,2012,,
2012_51_7,2012_7_2,,2012,,
2012_51_8,2012_7_2,,2012,,
2012_52_3,2012_7_2,,2012,,
2012_52_5,2012_7_2,,2012,,
2012_52_6,2012_3_10,,2012,,
2012_52_6,2012_7_2,,2012,,
2012_52_7,2012_3_10,,2012,,
2012_52_7,2012_7_2,,2012,,
2012_52_9,2012_7_2,,2012,,
2012_53_2,2012_7_2,,2012,,
2012_53_3,2012_7_2,,2012,,
2012_53_5,2012_7_2,,2012,,
2012_53_7,2012_7_2,,2012,,
2012_53_9,2012_3_10,,2012,,
2012_53_9,2012_7_2,,2012,,
2012_54_1,2012_7_2,,2012,,
2012_54_10,2012_3_10,,2012,,
2012_54_10,2012_7_2,,2012,,
2012_54_2,2012_7_2,,2012,,
2012_54_5,2012_7_2,,2012,,
2012_54_6,2012_7_2,,2012,,
2012_54_6,2012_47_7,,2012,,
2012_54_7,2012_7_2,,2012,,
2012_54_9,2012_7_2,,2012,,
2012_55_1,2012_7_2,,2012,,
2012_57_1,2012_7_2,,2012,,
2012_57_3,2012_7_2,,2012,,
2012_57_7,2012_7_2,,2012,,
2012_58_4,2012_7_2,,2012,,
2012_59_1,2012_7_2,,2012,,
2012_5_2,2012_7_2,,2012,,
2012_5_4,2012_7_2,,2012,,
2012_5_5,2012_7_2,,2012,,
2012_5_6,2012_3_10,,2012,,
2012_5_6,2012_7_2,,2012,,
2012_5_8,2012_3_10,,2012,,
2012_5_8,2012_7_2,,2012,,
2012_5_9,2012_7_2,,2012,,
2012_60_10,2012_7_2,,2012,,
2012_62_1,2012_7_2,,2012,,
2012_62_6,2012_7_2,,2012,,
2012_6_1,2012_7_2,,2012,,
2012_6_10,2012_7_2,,2012,,
2012_6_2,2012_7_2,,2012,,
2012_6_3,2012_7_2,,2012,,
2012_6_4,2012_7_2,,2012,,
2012_6_5,2012_7_2,,2012,,
2012_6_6,2012_7_2,,2012,,
2012_6_7,2012_7_2,,2012,,
2012_6_8,2012_7_2,,2012,,
2012_6_9,2012_7_2,,2012,,
2012_6_9,2012_49_3,,2012,,
2012_7_1,2012_3_10,,2012,,
2012_7_1,2012_7_2,,2012,,
2012_7_10,2012_7_2,,2012,,
2012_7_4,2012_7_2,,2012,,
2012_7_4,2012_47_8,,2012,,
2012_7_6,2012_7_2,,2012,,
2012_7_7,2012_7_2,,2012,,
2012_7_9,2012_7_2,,2012,,
2012_8_1,2012_3_10,,2012,,
2012_8_10,2012_7_2,,2012,,
2012_8_2,2012_7_2,,2012,,
2012_8_3,2012_3_10,,2012,,
2012_8_3,2012_7_2,,2012,,
2012_8_5,2012_3_10,,2012,,
2012_8_5,2012_7_2,,2012,,
2012_8_6,2012_7_2,,2012,,
2012_8_8,2012_3_10,,2012,,
2012_8_8,2012_7_2,,2012,,
2012_8_9,2012_15_1,,2012,,
2012_8_9,2012_7_2,,2012,,
2012_9_1,2012_7_2,,2012,,
2012_9_2,2012_7_2,,2012,,
2012_9_3,2012_47_9,,2012,,
2012_9_3,2012_7_2,,2012,,
2012_9_4,2012_7_2,,2012,,
2012_9_5,2012_7_2,,2012,,
2012_9_6,2012_7_2,,2012,,
2012_9_7,2012_7_2,,2012,,
2012_9_8,2012_7_2,,2012,,
