Source,Target,Title,Year,Rhetorics,
BasePaper,2015_25_3,Do first rate scientists work at first rate organizations?,2015,Puse,positive
BasePaper,2015_41_2,"Higher Education, High-Impact Research and University Rankings: A Case of India and Comparison with China",2015,Puse,positive
BasePaper,2015_49_5,The production of knowledge in nursing in the BRIC countries: a bibliometric study,2015,Puse,neutral
BasePaper,2015_49_4,Application of h and h-type indices at meso level: A case of Malaysian engineering research,2015,Puse,positive
BasePaper,2015_19_5,"How different are higher education institutions in the UK, US and Australia? The significance of government involvement",2015,Puse,positive
BasePaper,2015_3_5,Fame and the fortune of academic economists: How the market rewards influential research in economics,2015,Puse,positive
BasePaper,2015_28_8,"Measuring of"" Idea-Based"" Influence of Scientific Papers",2015,Puse,positive
BasePaper,2015_51_9,AuthorRank: A New Scheme for Identifying Field-Specific Key Researchers,2015,Puse,negative
BasePaper,2015_21_6,An overview of animal science research 1945–2011 through science mapping analysis,2015,Puse,positive
BasePaper,2015_33_9,New Trends in Scientometrics,2015,Puse,positive
BasePaper,2015_58_2,The bibliometric indicators as predictors of the final decision of the peer review,2015,Puse,positive
BasePaper,2015_11_5,Geographic bias in citation rates of conservation research,2015,Puse,positive
BasePaper,2015_56_7,"This is only pre-print version of the presented article. Original version is: NYKL, Michal, CAMPR, Michal, and JEŽEK, Karel, 2015. Author ranking based on  …",2015,Puse,positive
BasePaper,2015_20_3,Estimates of Arab world research productivity associated with desalination: a bibliometric analysis,2015,Puse,positive
BasePaper,2015_3_10,Mapping the scientific research on life cycle assessment: a bibliometric analysis,2015,Puse,positive
BasePaper,2015_47_7,Accumulated Citation Count as Fertileness of Scientific Article,2015,Puse,negative
BasePaper,2015_59_4,Context Based Retrieval of Scientific Publications via Reader Lens,2015,Puse,neutral
BasePaper,2015_9_2,Vegas: Visual influence graph summarization on citation networks,2015,Puse,positive
BasePaper,2015_54_2,Recommending Relevant Papers Using In-Text Citation Frequencies and Patterns,2015,Puse,negative
BasePaper,2015_55_3,Best of both worlds? Simultaneous evaluation of researchers and their works,2015,Puse,positive
BasePaper,2015_51_1,Bibliometric Analysis of Nasopharyngeal Carcinoma based on SCI database (1999-2012),2015,Puse,positive
BasePaper,2015_18_5,A 5-year scientometric analysis of research centers affiliated to Tehran University of Medical Sciences,2015,Puse,positive
BasePaper,2015_9_8,Data-driven journal meta-ranking in business and management,2015,Puse,negative
BasePaper,2015_60_3,Presidential Address: Truth and error in scientific publishing,2015,Puse,neutral
BasePaper,2015_19_7,Some variations on the standard theoretical models for the h?index: A comparative analysis,2015,Puse,positive
BasePaper,2015_7_6,Publication productivity of neurosurgeons in Great Britain and Ireland,2015,Puse,positive
BasePaper,2015_42_6,Analysis of bibliometric indicators to determine citation bias,2015,Puse,positive
BasePaper,2015_34_8,On the stability of citation-based journal rankings,2015,Puse,positive
BasePaper,2015_61_5,Brain Structure and Resting-State Functional Connectivity in University Professors with High Academic Achievement,2015,Puse,positive
BasePaper,2015_16_4,The evolution of peer review as a basis for scientific publication: directional selection towards a robust discipline?,2015,Puse,positive
BasePaper,2015_28_7,The research activity of the current faculty of the Greek chemical engineering departments: a bibliometric study in national and international context,2015,Puse,positive
BasePaper,2015_56_6,Trends and potential cautions in food web research from a bibliometric analysis,2015,Puse,positive
BasePaper,2015_16_5,Does Quantity Make a Difference?,2015,Puse,positive
BasePaper,2015_16_7,From research to practice: Which research strategy contributes more to clinical excellence? Comparing high-volume versus high-quality biomedical research,2015,Puse,positive
BasePaper,2015_48_4,A COMPARISON OF THE OUTPUT PERFORMANCE ON THE STUDY OF MICROBIAL EXTRACELLULAR POLYMERIC SUBSTANCES BETWEEN MAINLAND  …,2015,Puse,positive
BasePaper,2015_35_4,Kinesiology faculty citations across academic rank,2015,Puse,positive
BasePaper,2015_18_3,A bibliometric analysis of innovation research,2015,Puse,positive
BasePaper,2015_35_8,Mapping knowledge produced on problem-based learning between 1945 and 2014: A bibliometric analysis,2015,Puse,negative
BasePaper,2015_34_2,Development of national citation index as a condition for the formation of a system to evaluate scientific research performance,2015,Puse,positive
BasePaper,2015_58_1,Breaking the news: Extracting the sparse citation network backbone of online news articles,2015,Puse,positive
BasePaper,2015_40_1,"Authorship productivity in"" Green Propulsion"" research",2015,Puse,positive
BasePaper,2015_29_10,Neurosurgery: A legacy of excellence,2015,Puse,negative
BasePaper,2015_26_4,On the Impact of Academic Factors on Scholar Popularity: A Cross-Area Study,2015,Puse,positive
BasePaper,2015_17_2,Using reference groups to assess academic productivity in computer science,2015,Puse,positive
BasePaper,2015_36_1,A new index to use in conjunction with the h?index to account for an author's relative contribution to publications with high impact,2015,Puse,positive
BasePaper,2015_15_10,Conferences versus journals in computer science,2015,Puse,positive
BasePaper,2015_31_5,What does Twitter Measure?: Influence of Diverse User Groups in Altmetrics,2015,Puse,positive
BasePaper,2015_3_1,Bibliometric profile of the global scientific research on methanol poisoning (1902–2012),2015,Puse,neutral
BasePaper,2015_6_5,Talking to the crowd: What do people react to in online discussions?,2015,Puse,positive
BasePaper,2015_13_8,Academic benchmarks for otolaryngology leaders,2015,Puse,neutral
BasePaper,2015_50_10,A new index measure and its use for describing US agriculture: Some initial findings and suggestions for monitoring and reporting,2015,Puse,positive
BasePaper,2015_32_2,The scientific profiles of terrestrial mammals in Great Britain as measured by publication metrics,2015,Puse,positive
BasePaper,2015_21_7,Problems and challenges of information resources producers' clustering,2015,Puse,positive
BasePaper,2015_47_6,A bibliometric evaluation of organic research in India,2015,Puse,neutral
BasePaper,2015_7_7,A bibliometric study of China's science and technology policies: 1949–2010,2015,Puse,positive
BasePaper,2015_11_1,The patent portfolio value analysis: A new framework to leverage patent information for strategic technology planning,2015,Puse,positive
BasePaper,2015_46_6,Online Citation and Reference Management Tools,2015,Puse,positive
BasePaper,2015_40_3,Features of the Information-analytical System Application for Estimation the Support Areas for Creation of the Results of the Intellectual Activity of the Research  …,2015,Puse,neutral
BasePaper,2015_33_4,Key Author Analysis in Research Professionals' Relationship Network Using Citation Indices and Centrality,2015,Puse,positive
BasePaper,2015_13_5,Rescaling the h-index,2015,Puse,positive
BasePaper,2015_8_9,Comparison of bibliometric measures for assessing relative importance of researchers,2015,Puse,positive
BasePaper,2015_13_7,Quantitative analysis of the Italian national scientific qualification,2015,Puse,positive
BasePaper,2015_7_4,Measuring the outcome of biomedical research: a systematic literature review,2015,Puse,positive
BasePaper,2015_3_9,Expanding and shifting trends in carbon market research: a quantitative bibliometric study,2015,Puse,positive
BasePaper,2015_16_6,Multiple h-index: a new scientometric indicator,2015,Puse,positive
BasePaper,2015_57_8,Use Of RFID Technology In Libraries,2015,Puse,positive
BasePaper,2015_9_9,The 100 top-cited tuberculosis research studies,2015,Puse,positive
BasePaper,2015_22_7,International visibility of mainland China Translation Studies community: A scientometric study,2015,Puse,positive
BasePaper,2015_1_1,The Leiden Manifesto for research metrics,2015,Puse,positive
BasePaper,2015_4_5,Global research productivity of N-acetylcysteine use in paracetamol overdose: a bibliometric analysis (1976–2012),2015,Puse,positive
BasePaper,2015_39_5,SERBIATRIB '15,2015,Puse,positive
BasePaper,2015_30_4,It is not what but who you know: a time-sensitive collaboration impact measure of researchers in surrounding communities,2015,Puse,negative
BasePaper,2015_41_9,"Technological cycles, Meta-Ranking and Open Access Performance",2015,Puse,negative
BasePaper,2015_15_4,In their own words: using text analysis to identify musicologists' attitudes towards technology,2015,Puse,positive
BasePaper,2015_7_10,Assessing the profile of top Brazilian computer science researchers,2015,Puse,positive
BasePaper,2015_23_9,Will This Paper Increase Your h-index?,2015,Puse,positive
BasePaper,2015_47_8,Predicting best answer using sentiment analysis in community question answering systems,2015,Puse,positive
BasePaper,2015_8_8,How do collaborative features affect scientific output? Evidences from wind power field,2015,Puse,positive
BasePaper,2015_13_10,Gender and the h index in psychology,2015,Puse,positive
BasePaper,2015_49_1,Success Measurement of Scientific Communication: The Contribution of New Media to the Governance of Universities,2015,Puse,positive
BasePaper,2015_42_4,Selection into Research: Do gender and connections matter?,2015,Puse,neutral
BasePaper,2015_57_3,Half Empty or Half Filled? Notes on Universal Health Coverage in Northeast India,2015,Puse,positive
BasePaper,2015_12_2,Learning to rank academic experts in the DBLP dataset,2015,Puse,positive
BasePaper,2015_19_2,Open Innovation research: trends and influences–a bibliometric analysis,2015,Puse,positive
BasePaper,2015_20_1,Contribution and Trend to Quality Research-a literature review of SERVQUAL model from 1998 to 2013,2015,Puse,neutral
BasePaper,2015_50_8,Differences in Received Citations over Time and Across Fields in China.,2015,Puse,positive
BasePaper,2015_33_10,Knowing the past to Plan for the Future-An In-depth Analysis of the First 10 Editions of the WEBIST Conference.,2015,Puse,positive
BasePaper,2015_9_4,Research trends in electrochemical technology for water and wastewater treatment,2015,Puse,positive
BasePaper,2015_33_1,Predatory publishing: Writers beware!,2015,Puse,negative
BasePaper,2015_52_1,Towards Effective Research-Paper Recommender Systems and User Modeling based on Mind Maps,2015,Puse,positive
BasePaper,2015_10_2,The research output of European higher education institutions,2015,Puse,neutral
BasePaper,2015_18_7,Does massive funding support of researchers work?: Evaluating the impact of the South African research chair funding initiative,2015,Puse,positive
BasePaper,2015_45_5,Citation Analysis and Theory,2015,Puse,positive
BasePaper,2015_24_1,Voicing an impact: who does the National Institutes of Health support for voice disorder research?,2015,Puse,positive
BasePaper,2015_30_6,TAPRank: A Time-Aware Author Ranking Method in Heterogeneous Networks,2015,Puse,positive
BasePaper,2015_32_8,Robustness of personal rankings: the Handelsblatt example,2015,Puse,positive
BasePaper,2015_15_7,Analysing the conceptual evolution of qualitative marketing research through science mapping analysis,2015,Puse,positive
BasePaper,2015_40_8,Journal of Informetrics,2015,Puse,positive
BasePaper,2015_46_1,Coherent measures of the impact of co-authors in peer review journals and in proceedings publications,2015,Puse,positive
BasePaper,2015_12_5,Global ontology research progress: a bibliometric analysis,2015,Puse,positive
BasePaper,2015_40_4,A hybrid indicator for journal ranking: An example from the field of Health Care Sciences and Services,2015,Puse,positive
BasePaper,2015_3_3,25years at Knowledge-Based Systems: A bibliometric analysis,2015,Puse,positive
BasePaper,2015_24_10,Co-authorship credit allocation methods in the assessment of citation impact of chemistry faculty,2015,Puse,neutral
BasePaper,2015_51_5,Analysing h-point in lemmatised and non-lemmatised texts,2015,Puse,positive
BasePaper,2015_54_6,A bibliometric analysis of research papers related to the Mekong River,2015,Puse,positive
BasePaper,2015_20_9,Measuring the quantity and quality of scholarly productivity in criminology and criminal justice: a test of three integrated models,2015,Puse,neutral
BasePaper,2015_43_10,Towards Unsupervised Citation Classification,2015,Puse,positive
BasePaper,2015_33_8,Which species are we researching and why? A case study of the ecology of British breeding birds,2015,Puse,positive
BasePaper,2015_43_8,A Population Model for the Academic Ecosystem,2015,Puse,positive
BasePaper,2015_35_1,"Bibliometric indexes, databases and impact factors in cardiology",2015,Puse,positive
BasePaper,2015_3_6,Spurious alternative impact factors: The scale of the problem from an academic perspective,2015,Puse,positive
BasePaper,2015_13_2,Screening for self-plagiarism in a subspecialty-versus-general imaging journal using iThenticate,2015,Puse,positive
BasePaper,2015_49_2,Guidelines for using bibliometrics at the Swedish Research Council,2015,Puse,positive
BasePaper,2015_25_4,Conceptual Impact-Based Recommender System for CiteSeerx.,2015,Puse,positive
BasePaper,2015_43_2,An indicator of journal impact that is based on calculating a journal's percentage of highly cited publications,2015,Puse,positive
BasePaper,2015_50_2,Article level metrics: a look beyond the journal impact factor,2015,Puse,positive
BasePaper,2015_23_1,Multinational teams and diseconomies of scale in collaborative research,2015,Puse,negative
BasePaper,2015_53_2,"Concit-Corpus: Context Citation Analysis to learn Function, Polarity and Influence",2015,Puse,positive
BasePaper,2015_19_8,Mapping of Tuberculosis (TB) research in India during 2004-2013: a bibliometric analysis,2015,Puse,positive
BasePaper,2015_8_5,"OM3: Ordered maxitive, minitive, and modular aggregation operators–Axiomatic and probabilistic properties in an arity-monotonic setting",2015,Puse,positive
BasePaper,2015_30_8,The H-Index of 'An Approach to Correlate Tandem Mass Spectral Data of Peptides with Amino Acid Sequences in a Protein Database',2015,Puse,positive
BasePaper,2015_14_10,Bibliometric analysis on global Catha edulis (khat) research production during the period of 1952–2014,2015,Puse,positive
BasePaper,2015_57_5,“Indicating a Research Gap” in Computer Science Research Article Introductions by Non-Native English Writers,2015,Puse,positive
BasePaper,2015_18_8,The research impact of school psychology faculty,2015,Puse,positive
BasePaper,2015_28_10,Co-authorship and the measurement of individual productivity,2015,Puse,positive
BasePaper,2015_8_1,Citing a Data Repository: a case study of the Protein Data Bank,2015,Puse,positive
BasePaper,2015_3_8,Will this paper increase your h-index?: Scientific impact prediction,2015,Puse,positive
BasePaper,2015_47_9,Does the Centrality Degree of Latin American Countries Predict their Citation Based Performance on Management Research?,2015,Puse,neutral
BasePaper,2015_9_5,The hw-rank: An h-index variant for ranking web pages,2015,Puse,neutral
BasePaper,2015_52_6,Scientometric Indicators as a Way to Classify Brands for Customer's Information,2015,Puse,neutral
BasePaper,2015_8_7,REFORE: A recommender system for researchers based on bibliometrics,2015,Puse,positive
BasePaper,2015_7_2,Using rank aggregation for expert search in academic digital libraries,2015,Puse,negative
BasePaper,2015_14_6,Formation of scientific fields as a universal topological transition,2015,Puse,positive
BasePaper,2015_42_9,RANKING AUTHORS WITH LEARNING-TO-RANK TOPIC MODELING,2015,Puse,negative
BasePaper,2015_55_8,Further axiomatizations of Egghe's g-index,2015,Puse,negative
BasePaper,2015_2_4,Methods for the generation of normalized citation impact scores in bibliometrics: Which method best reflects the judgements of experts?,2015,Puse,positive
BasePaper,2015_10_10,"Myths, Challenges, Risks and Opportunities in Evaluating and Supporting Scientific Research",2015,Puse,positive
BasePaper,2015_45_3,"Norms, Quality and Dissonance: Theory and Practice of Science According to Scientists",2015,Puse,positive
BasePaper,2015_17_5,Introducing sub-impact factor (SIF-) sequences and an aggregated SIF-indicator for journal ranking,2015,Puse,positive
BasePaper,2015_58_5,Legitimate scientific progress or blatant self-promotion? An inquiry into self-citation behavior.,2015,Puse,negative
BasePaper,2015_1_5,Reputation systems: A survey and taxonomy,2015,Puse,positive
BasePaper,2015_30_5,Maintaining a Sustainable Scholarly Record,2015,Puse,neutral
BasePaper,2015_31_1,Scientometric Perspective on Global Research in Cholelithiasis (Gallstones),2015,Puse,positive
BasePaper,2015_50_6,Comparison of selected mathematical functions for the analysis of growth behavior of items and physical interpretation of Avrami-Weibull function,2015,Puse,positive
BasePaper,2015_21_3,Understanding the selection processes of public research projects in agriculture: The role of scientific merit,2015,Puse,positive
BasePaper,2015_6_2,Are quantitative measures of academic productivity correlated with academic rank in plastic surgery? A national study,2015,Puse,positive
BasePaper,2015_52_8,A Relational Database Model for Science Mapping Analysis,2015,Puse,positive
BasePaper,2015_15_6,A comparison of plaintiff and defense expert witness qualifications in malpractice litigation in anesthesiology,2015,Puse,positive
BasePaper,2015_11_6,A decade of research in statistics: a topic model approach,2015,Puse,positive
BasePaper,2015_18_2,Publish or teach? The role of the scientific environment on academics' multitasking,2015,Puse,neutral
BasePaper,2015_31_8,Temporal analysis of author ranking using citation-collaboration network,2015,Puse,positive
BasePaper,2015_1_9,Career studies in search of theory: The rise and rise of concepts,2015,Puse,positive
BasePaper,2015_29_4,Random walks on the reputation graph,2015,Puse,positive
BasePaper,2015_46_4,A Scientometric perspective,2015,Puse,positive
BasePaper,2015_23_4,Evaluating impact in the ROS ecosystem,2015,Puse,positive
BasePaper,2015_2_9,Exploring trade-offs in the organization of scientific work: Collaboration and scientific reward,2015,Puse,positive
BasePaper,2015_21_8,Highest Impact Articles in Microsurgery: A Citation Analysis,2015,Puse,positive
BasePaper,2015_52_9,Furnace Fan Motor Technology Assessment,2015,Puse,positive
BasePaper,2015_26_3,"Ranking Iranian biomedical research centers according to H-variants (G, M, A, R) in Scopus and Web of Science",2015,Puse,neutral
BasePaper,2015_1_7,Bibliometric analysis of global environmental assessment research in a 20-year period,2015,Puse,positive
BasePaper,2015_30_2,Twenty years of Czech science: A bibliometric analysis,2015,Puse,neutral
BasePaper,2015_31_3,Ascertaining the standard of journal using quality indices,2015,Puse,negative
BasePaper,2015_42_5,TWINE: Supporting assessment of trustworthiness of web information using linked data,2015,Puse,positive
BasePaper,2015_49_7,Looking Back to Move Forward: Measuring the Impact of Existing Digital Resources Relevant to Irish Archaeology,2015,Puse,positive
BasePaper,2015_2_6,Open to influence: What counts as academic influence in scholarly networked Twitter participation,2015,Puse,positive
BasePaper,2015_35_5,Gender Comparison of Scholarly Production in the Musculoskeletal Tumor Society Using the Hirsch Index,2015,Puse,positive
BasePaper,2015_4_10,The relationship between the research performance of scientists and their position in co-authorship networks in three fields,2015,Puse,positive
BasePaper,2015_15_8,“How can We Signal the Value of Our Knowledge?” Knowledge-based Reputation and its Impact on Firm Performance in Science-based Industries,2015,Puse,neutral
BasePaper,2015_47_2,Relation Between Personal Management and Research Results in Physics,2015,Puse,neutral
BasePaper,2015_58_6,Indian Journal of Community & Family Medicine,2015,Puse,positive
BasePaper,2015_6_6,Assessing the true role of coauthors in the h-index measure of an author scientific impact,2015,Puse,positive
BasePaper,2015_18_6,Ebola and Its Global Research Architecture—Need for an Improvement,2015,Puse,positive
BasePaper,2015_43_6,A framework for the measurement and prediction of an individual scientist's performance,2015,Puse,negative
BasePaper,2015_54_1,"August 4, 2015",2015,Puse,neutral
BasePaper,2015_39_4,GRAFT: A Distributed Recommendation Framework,2015,Puse,positive
BasePaper,2015_19_9,Ranking cricket teams,2015,Puse,positive
BasePaper,2015_48_7,Threshold effects of the patent H?index in the relationship between patent citations and market value,2015,Puse,positive
BasePaper,2015_51_7,The evaluation of the individual impact factor of researchers and research centres using the RC algorithm,2015,Puse,positive
BasePaper,2015_5_2,"Determining the drivers of academic success in surgery: an analysis of 3,850 faculty",2015,Puse,neutral
BasePaper,2015_14_4,Completing h,2015,Puse,negative
BasePaper,2015_14_5,Author ranking based on personalized PageRank,2015,Puse,positive
BasePaper,2015_60_8,Lessons Learned: The Complexity of Accurate Identification of in-Text Citations.,2015,Puse,positive
BasePaper,2015_12_6,A simple approach to describe a company's innovative activities and their technological breadth,2015,Puse,neutral
BasePaper,2015_7_1,Comparative analysis of some individual bibliometric indices when applied to groups of researchers,2015,Puse,positive
BasePaper,2015_5_8,Understanding bibliometric parameters and analysis,2015,Puse,positive
BasePaper,2015_14_3,A general conceptual framework for characterizing the ego in a network,2015,Puse,positive
BasePaper,2015_29_1,"Review: Public service motivation—practical problems, scientific evidence and the role of a research community",2015,Puse,positive
BasePaper,2015_26_1,Classifying faulty modules with an extension of the H-index,2015,Puse,positive
BasePaper,2015_36_6,Análises Comparativas entre Indicadores Bibliométricos,2015,Puse,positive
BasePaper,2015_44_8,Considerations on the Impact Factor as a Tool in Scientific Assessment,2015,Puse,positive
BasePaper,2015_14_2,Characterizing highly cited papers in Social Work through H-Classics,2015,Puse,neutral
BasePaper,2015_23_7,Cooperation and coauthorship in scientific publishing,2015,Puse,neutral
BasePaper,2015_12_8,From big to little data for natural disaster recovery: how online and on-the-ground activities are connected,2015,Puse,positive
BasePaper,2015_50_5,Applying behavioural insights to challenges in health policy,2015,Puse,positive
BasePaper,2015_7_5,The pagerank-index: Going beyond citation counts in quantifying scientific impact of researchers,2015,Puse,positive
BasePaper,2015_10_8,Five-year institutional bibliometric profiles for 103 US neurosurgical residency programs,2015,Puse,positive
BasePaper,2015_44_2,A correction of h-index to account for the relative importance of authors in manuscripts,2015,Puse,positive
BasePaper,2015_42_8,Assessment of the quality of a journal: Scientific approach,2015,Puse,negative
BasePaper,2015_16_10,Congenital toxoplasmosis: an in-depth density-equalizing mapping analysis to explore its global research architecture,2015,Puse,positive
BasePaper,2015_2_3,Multidimensional assessment of scholarly research impact,2015,Puse,positive
BasePaper,2015_13_1,The academic productivity and impact of the University of Toronto Neurosurgery Program as assessed by manuscripts published and their number of citations,2015,Puse,positive
BasePaper,2015_7_3,Scholarly social media profiles and libraries: A review,2015,Puse,negative
BasePaper,2015_59_8,Online supplemental information: a sizeable black hole for citations,2015,Puse,positive
BasePaper,2015_2_8,Field-normalized citation impact indicators and the choice of an appropriate counting method,2015,Puse,neutral
BasePaper,2015_8_3,Underpinning strategic behaviours and posture of principal investigators in transition/uncertain environments,2015,Puse,positive
BasePaper,2015_24_2,Ranking search results in library information systems—considering ranking approaches adapted from web search engines,2015,Puse,neutral
BasePaper,2015_61_8,Quick Evaluation of Research Impacts at Conferences Using SNS,2015,Puse,positive
BasePaper,2015_12_9,Impact analysis of domestic and international research collaborations: a Malaysian case study,2015,Puse,positive
BasePaper,2015_50_9,ETD Visibility: A Study on the Exposure of Indian ETDs to the Google Scholar Crawler,2015,Puse,neutral
BasePaper,2015_28_8_co1,From frequency to meaning: Vector space models of semantics,2015,neutral,neutral
BasePaper,2015_13_3_co2,Comparison of the Hirsch-index with standard bibliometric indicators and with peer judgment for 147 chemistry research groups,2015,neutral,neutral
BasePaper,2015_30_7_co1,NIH peer review of grant applications for clinical research,2015,neutral,neutral
BasePaper,2015_6_6_co5,"Ausloos, M. (2015). Assessing the true role of coauthors in the h-index measure of an",2015,neutral,neutral
BasePaper,2015_6_6_co2,prestige is factored into journal ratings,2015,neutral,neutral
BasePaper,2015_60_10_co1,The history and meaning of the journal impact factor,2015,neutral,neutral
BasePaper,2015_58_5_co1,Large-scale structure of time evolving citation networks,2015,neutral,neutral
BasePaper,2015_27_1_co1,The history and meaning of the journal impact factor,2015,neutral,neutral
BasePaper,2015_59_5_co1,Ranking and identifying influential scientists versus mass producers by the Perfectionism Index,2015,neutral,neutral
2015_10_1,2015_66_2,,2015,,
2015_10_10,2015_2_1,,2015,,
2015_10_10,2015_66_2,,2015,,
2015_10_2,2015_66_2,,2015,,
2015_10_3,2015_66_2,,2015,,
2015_10_4,2015_66_2,,2015,,
2015_10_5,2015_66_2,,2015,,
2015_10_6,2015_66_2,,2015,,
2015_10_7,2015_66_2,,2015,,
2015_10_8,2015_66_2,,2015,,
2015_11_1,2015_66_2,,2015,,
2015_11_10,2015_66_2,,2015,,
2015_11_4,2015_66_2,,2015,,
2015_11_5,2015_66_2,,2015,,
2015_11_6,2015_66_2,,2015,,
2015_11_7,2015_66_2,,2015,,
2015_11_8,2015_66_2,,2015,,
2015_11_9,2015_66_2,,2015,,
2015_12_1,2015_66_2,,2015,,
2015_12_2,2015_66_2,,2015,,
2015_12_3,2015_66_2,,2015,,
2015_12_4,2015_66_2,,2015,,
2015_12_5,2015_66_2,,2015,,
2015_12_6,2015_66_2,,2015,,
2015_12_7,2015_66_2,,2015,,
2015_12_8,2015_66_2,,2015,,
2015_12_9,2015_66_2,,2015,,
2015_13_1,2015_66_2,,2015,,
2015_13_10,2015_66_2,,2015,,
2015_13_2,2015_66_2,,2015,,
2015_13_3,2015_66_2,,2015,,
2015_13_3_co2,2015_66_2,,2015,,
2015_13_5,2015_66_2,,2015,,
2015_13_6,2015_66_2,,2015,,
2015_13_7,2015_66_2,,2015,,
2015_13_8,2015_66_2,,2015,,
2015_13_9,2015_66_2,,2015,,
2015_14_1,2015_66_2,,2015,,
2015_14_10,2015_66_2,,2015,,
2015_14_2,2015_66_2,,2015,,
2015_14_3,2015_66_2,,2015,,
2015_14_4,2015_66_2,,2015,,
2015_14_5,2015_66_2,,2015,,
2015_14_6,2015_66_2,,2015,,
2015_14_7,2015_66_2,,2015,,
2015_14_8,2015_66_2,,2015,,
2015_14_9,2015_66_2,,2015,,
2015_15_1,2015_66_2,,2015,,
2015_15_10,2015_66_2,,2015,,
2015_15_4,2015_66_2,,2015,,
2015_15_5,2015_66_2,,2015,,
2015_15_6,2015_66_2,,2015,,
2015_15_7,2015_66_2,,2015,,
2015_15_8,2015_66_2,,2015,,
2015_15_9,2015_66_2,,2015,,
2015_16_1,2015_66_2,,2015,,
2015_16_10,2015_66_2,,2015,,
2015_16_2,2015_66_2,,2015,,
2015_16_3,2015_66_2,,2015,,
2015_16_4,2015_66_2,,2015,,
2015_16_5,2015_66_2,,2015,,
2015_16_6,2015_66_2,,2015,,
2015_16_7,2015_66_2,,2015,,
2015_16_8,2015_66_2,,2015,,
2015_16_9,2015_66_2,,2015,,
2015_17_1,2015_66_2,,2015,,
2015_17_2,2015_66_2,,2015,,
2015_17_3,2015_66_2,,2015,,
2015_17_5,2015_66_2,,2015,,
2015_17_6,2015_66_2,,2015,,
2015_17_8,2015_66_2,,2015,,
2015_17_9,2015_66_2,,2015,,
2015_18_10,2015_66_2,,2015,,
2015_18_2,2015_66_2,,2015,,
2015_18_3,2015_66_2,,2015,,
2015_18_4,2015_66_2,,2015,,
2015_18_5,2015_66_2,,2015,,
2015_18_6,2015_66_2,,2015,,
2015_18_7,2015_66_2,,2015,,
2015_18_8,2015_66_2,,2015,,
2015_18_9,2015_47_5,,2015,,
2015_18_9,2015_66_2,,2015,,
2015_19_1,2015_66_2,,2015,,
2015_19_2,2015_66_2,,2015,,
2015_19_3,2015_66_2,,2015,,
2015_19_5,2015_66_2,,2015,,
2015_19_6,2015_66_2,,2015,,
2015_19_7,2015_66_2,,2015,,
2015_19_8,2015_66_2,,2015,,
2015_19_9,2015_66_2,,2015,,
2015_1_1,2015_66_2,,2015,,
2015_1_2,2015_66_2,,2015,,
2015_1_3,2015_66_2,,2015,,
2015_1_4,2015_66_2,,2015,,
2015_1_5,2015_66_2,,2015,,
2015_1_6,2015_66_2,,2015,,
2015_1_7,2015_66_2,,2015,,
2015_1_8,2015_66_2,,2015,,
2015_1_9,2015_66_2,,2015,,
2015_20_1,2015_66_2,,2015,,
2015_20_2,2015_66_2,,2015,,
2015_20_3,2015_66_2,,2015,,
2015_20_4,2015_66_2,,2015,,
2015_20_6,2015_66_2,,2015,,
2015_20_7,2015_66_2,,2015,,
2015_20_8,2015_66_2,,2015,,
2015_20_9,2015_66_2,,2015,,
2015_21_1,2015_66_2,,2015,,
2015_21_10,2015_66_2,,2015,,
2015_21_3,2015_66_2,,2015,,
2015_21_4,2015_66_2,,2015,,
2015_21_5,2015_66_2,,2015,,
2015_21_6,2015_66_2,,2015,,
2015_21_7,2015_66_2,,2015,,
2015_21_8,2015_66_2,,2015,,
2015_22_7,2015_66_2,,2015,,
2015_22_8,2015_66_2,,2015,,
2015_23_1,2015_66_2,,2015,,
2015_23_4,2015_66_2,,2015,,
2015_23_6,2015_66_2,,2015,,
2015_23_7,2015_66_2,,2015,,
2015_23_8,2015_66_2,,2015,,
2015_23_9,2015_66_2,,2015,,
2015_24_1,2015_66_2,,2015,,
2015_24_10,2015_66_2,,2015,,
2015_24_2,2015_66_2,,2015,,
2015_24_3,2015_66_2,,2015,,
2015_24_5,2015_66_2,,2015,,
2015_24_6,2015_66_2,,2015,,
2015_24_7,2015_66_2,,2015,,
2015_24_8,2015_66_2,,2015,,
2015_25_1,2015_66_2,,2015,,
2015_25_10,2015_66_2,,2015,,
2015_25_2,2015_66_2,,2015,,
2015_25_3,2015_66_2,,2015,,
2015_25_4,2015_66_2,,2015,,
2015_25_5,2015_66_2,,2015,,
2015_25_6,2015_66_2,,2015,,
2015_25_7,2015_66_2,,2015,,
2015_25_9,2015_66_2,,2015,,
2015_26_1,2015_66_2,,2015,,
2015_26_2,2015_66_2,,2015,,
2015_26_3,2015_66_2,,2015,,
2015_26_4,2015_47_5,,2015,,
2015_26_4,2015_66_2,,2015,,
2015_26_5,2015_66_2,,2015,,
2015_26_6,2015_66_2,,2015,,
2015_26_7,2015_66_2,,2015,,
2015_26_9,2015_66_2,,2015,,
2015_27_1,2015_66_2,,2015,,
2015_27_1_co1,2015_66_2,,2015,,
2015_27_1_co1,2015_60_10_co1,,2015,,
2015_28_10,2015_66_2,,2015,,
2015_28_7,2015_66_2,,2015,,
2015_28_8,2015_66_2,,2015,,
2015_28_8_co1,2015_66_2,,2015,,
2015_28_9,2015_66_2,,2015,,
