Source,Target,Title,Year,Rhetorics,
BasePaper,2010_2_2,A bibliometric classificatory approach for the study and assessment of research performance at the individual level: The effects of age on productivity and impact,2010,Puse,neutral
BasePaper,2010_29_8,Hirsch index as a network centrality measure,2010,Puse,neutral
BasePaper,2010_8_6,The stability of the h-index,2010,Puse,positive
BasePaper,2010_26_2,Mechanizing social trust-aware recommenders with T-index augmented trustworthiness,2010,Puse,positive
BasePaper,2010_18_8,An outgrow index,2010,Puse,positive
BasePaper,2010_45_6,Weight for citations or weights for numerousness?,2010,Puse,neutral
BasePaper,2010_6_5,Probing the h-core: an investigation of the tail–core ratio for rank distributions,2010,Puse,negative
BasePaper,2010_14_1,"Foundational studies for measuring the impact, prevalence, and patterns of publicly sharing biomedical research data",2010,Puse,positive
BasePaper,2010_35_8,German Paleontology in the early 21st century,2010,Puse,negative
BasePaper,2010_22_10,Elevating prediction accuracy in trust-aware collaborative filtering recommenders through t-index metric and toptrustee lists,2010,Puse,positive
BasePaper,2010_8_4,Editor's comments: journal quality and citations: common metrics and considerations about their use,2010,Puse,positive
BasePaper,2010_2_6,"University ranking using research, educational and environmental indicators",2010,Puse,neutral
BasePaper,2010_53_5,"Community data portraiture: perceiving events, people, & ideas within a research community",2010,Puse,positive
BasePaper,2010_23_8,Ranking scientists,2010,Puse,neutral
BasePaper,2010_20_1,Hirsch-type approach to the 2nd generation citations,2010,Puse,positive
BasePaper,2010_26_3,Knowledge as a common good,2010,Puse,neutral
BasePaper,2010_48_3,Report on the Results of the 1st Phase of the d-Rank Project,2010,Puse,neutral
BasePaper,2010_12_9,Pragmatic issues in calculating and comparing the quantity and quality of research through rating and ranking of researchers based on peer reviews and bibliometric  …,2010,Puse,positive
BasePaper,2010_49_3,A WORLD SEABIRD ORGANIZATION AND SEABIRDS .NET: MEETING THE CHALLENGE OF THE NEW PARADIGM,2010,Puse,positive
BasePaper,2010_13_1,Applying the h-index in exploring bibliometric properties of elite marketing scholars,2010,Puse,positive
BasePaper,2010_15_6,Research in economics and management in France: A bibliometric study using the h-index,2010,Puse,positive
BasePaper,2010_39_8,Weight for citations or weights for numerousness? Evaluating Italy's academic economists,2010,Puse,neutral
BasePaper,2010_13_9,A discussion of Prathap's h 2-index for institutional evaluation with an application in the field of HIV infection and therapy,2010,Puse,positive
BasePaper,2010_7_5,Comparison of the h index with standard bibliometric indicators to rank influential otolaryngologists in Europe and North America,2010,Puse,positive
BasePaper,2010_2_9,The structure of political discussion networks: a model for the analysis of online deliberation,2010,Puse,positive
BasePaper,2010_40_4,"A Community-Centric Model for Service Publication, Discovery, Selection, Binding, and Maintenance",2010,Puse,negative
BasePaper,2010_29_5,Impact evaluation of the voluntary early retirement policy on research and technology outputs of the faculties of science in Morocco,2010,Puse,positive
BasePaper,2010_45_5,Journal of Informetrics,2010,Puse,positive
BasePaper,2010_5_7,The role of mentorship in protégé performance,2010,Puse,negative
BasePaper,2010_31_3,Instrumentation suite at the MMT Observatory,2010,Puse,positive
BasePaper,2010_54_6,ImpactRank: A Study on News Impact Forecasting,2010,Puse,positive
BasePaper,2010_43_9,Bibliometrias de revistas e autores,2010,Puse,neutral
BasePaper,2010_19_5,Scientometric analysis of national university research performance in analytical chemistry on the basis of academic publications: Italy as case study,2010,Puse,positive
BasePaper,2010_46_5,Concept Modeling and Personalization for Combating Information Overload,2010,Puse,positive
BasePaper,2010_13_8,An index to measure a scientist's specific impact,2010,Puse,positive
BasePaper,2010_3_2,Growth and structure of Slovenia's scientific collaboration network,2010,Puse,neutral
BasePaper,2010_26_9,Extended dynamic subgraph statistics using h-index parameterized data structures,2010,Puse,neutral
BasePaper,2010_32_2,Seabird databases and the new paradigm for scientific publication and attributions,2010,Puse,neutral
BasePaper,2010_52_6,Publishing in an era of excess,2010,Puse,positive
BasePaper,2010_7_8,More axiomatics for the Hirsch index,2010,Puse,negative
BasePaper,2010_2_8,Counting the citations: a comparison of Web of Science and Google Scholar in the field of business and management,2010,Puse,neutral
BasePaper,2010_1_1,Measuring contextual citation impact of scientific journals,2010,Puse,positive
BasePaper,2010_4_2,Self-citations at the meso and individual levels: effects of different calculation methods,2010,Puse,neutral
BasePaper,2010_27_2,Can we do better than existing author citation metrics?,2010,Puse,neutral
BasePaper,2010_24_4,N-index: A novel and easily-calculable parameter for comparison of researchers working in different scientific fields,2010,Puse,positive
BasePaper,2010_1_7,"Scholarly leadership of the study of leadership: A review of The Leadership Quarterly's second decade, 2000–2009",2010,Puse,positive
BasePaper,2010_12_4,"Influences on authorship issues: An evaluation of receiving, not receiving, and rejecting credit",2010,Puse,positive
BasePaper,2010_8_7,The ?v-index: a new indicator to characterize the impact of journals,2010,Puse,positive
BasePaper,2010_12_10,"Impact factors of the sport sciences journals: Current trends, relative positions, and temporal stability",2010,Puse,positive
BasePaper,2010_46_7,Community Data Portraiture,2010,Puse,positive
BasePaper,2010_4_4,Public sharing of research datasets: a pilot study of associations,2010,Puse,positive
BasePaper,2010_52_5,Assessing What Distinguishes Highly Cited from Less-Cited Papers Published in Interfaces,2010,Puse,positive
BasePaper,2010_3_6,Who should I cite: learning literature search models from citation behavior,2010,Puse,positive
BasePaper,2010_39_7,The framework and key technologies of an experts selection dynamic management system with application in electronic components verification,2010,Puse,positive
BasePaper,2010_51_2,The method of the expert recommendation based on the improved algorithm of the g-index and the AHP method,2010,Puse,positive
BasePaper,2010_24_2,Ideas for judging merit in manuscripts and authors,2010,Puse,positive
BasePaper,2010_1_8,An index to quantify an individual's scientific research output that takes into account the effect of multiple coauthorship,2010,Puse,positive
BasePaper,2010_53_8,Discovering and analyzing scientific communities using conference network,2010,Puse,neutral
BasePaper,2010_1_3,Superstar extinction,2010,Puse,neutral
BasePaper,2010_2_7,Ranking marketing journals using the Google Scholar-based hg-index,2010,Puse,negative
BasePaper,2010_47_1,"DEPARTMENT OF ECONOMICS AND FINANCE COLLEGE OF BUSINESS AND ECONOMICS UNIVERSITY OF CANTERBURY CHRISTCHURCH, NEW  …",2010,Puse,positive
BasePaper,2010_6_3,National-scale research performance assessment at the individual level,2010,Puse,positive
BasePaper,2010_56_2,MANAGEMENTUL PUBLICATIILOR “ISI” PRIN INDICATORI DE PERFORMANTA,2010,Puse,positive
BasePaper,2010_14_4,Research needs in insect conservation and diversity,2010,Puse,positive
BasePaper,2010_47_7,Anthony van Raan and bibliometrics,2010,Puse,positive
BasePaper,2010_47_6,What Makes a Great Journal Great in Economics? The Singer Not the Song,2010,Puse,positive
BasePaper,2010_49_6,A research output index that values productivity,2010,Puse,positive
BasePaper,2010_16_3,Assessing what distinguishes highly cited from less-cited papers published in interfaces,2010,Puse,positive
BasePaper,2010_11_6,Addressing information overload in the scientific community,2010,Puse,positive
BasePaper,2010_23_1,A new family of old Hirsch index variants,2010,Puse,positive
BasePaper,2010_17_9,Indicador bibliométrico basado en el índice h,2010,Puse,positive
BasePaper,2010_52_9,Information-theoretic and stochastic methods for managing the quality of service and satisfaction in healthcare systems,2010,Puse,positive
BasePaper,2010_14_10,Evaluating scholarly influence through social network analysis: the next step in evaluating scholarly influence,2010,Puse,positive
BasePaper,2010_6_8,Highly cited works in neurosurgery. part ii: the citation classics: A review,2010,Puse,positive
BasePaper,2010_2_5,The evaluation of research by scientometric indicators,2010,Puse,positive
BasePaper,2010_11_10,Semantic Web: Who is who in the field—a bibliometric analysis,2010,Puse,positive
BasePaper,2010_5_9,The influence of presumed media influence on news about science and scientists,2010,Puse,positive
BasePaper,2010_42_2,Detrending career statistics in professional baseball: Accounting for the steroids era and beyond,2010,Puse,positive
BasePaper,2010_15_3,A non-linear index to evaluate a journal's scientific impact,2010,Puse,positive
BasePaper,2010_52_2,"Royal Holloway, University of London",2010,Puse,positive
BasePaper,2010_50_3,A STUDY IN ACADEMIC PROTOCOL,2010,Puse,negative
BasePaper,2010_24_4_co2,Reflections on the h-index,2010,neutral,neutral
BasePaper,2010_53_6_co1,Focused Page Rank in Scientific Papers Ranking,2010,neutral,neutral
BasePaper,2010_48_9_co3,How popular is your paper? An empirical study of the citation distribution,2010,neutral,neutral
BasePaper,2010_12_8_co1,Determinants of faculty research productivity in information systems: An empirical analysis of the impact of academic origin and academic affiliation,2010,neutral,neutral
BasePaper,2010_48_9_co4,Stretched exponential distributions in Nature and Economy: ``Fat tails'' with characteristic scales,2010,neutral,neutral
BasePaper,2010_48_9_co1,Modeling a Century of Citation Distributions,2010,neutral,neutral
BasePaper,2010_14_3_co1,"The significance of the peer review process against the background of bias: priority ratings of reviewers and editors and the prediction of citation, the role of …",2010,neutral,neutral
2010_10_1,2010_59_8,,2010,,
2010_10_10,2010_54_1,,2010,,
2010_10_10,2010_59_8,,2010,,
2010_10_10,2010_23_8,,2010,,
2010_10_2,2010_23_8,,2010,,
2010_10_3,2010_51_8,,2010,,
2010_10_3,2010_59_8,,2010,,
2010_10_7,2010_23_8,,2010,,
2010_10_8,2010_51_8,,2010,,
2010_10_8,2010_59_8,,2010,,
2010_10_8,2010_23_8,,2010,,
2010_10_9,2010_59_8,,2010,,
2010_11_10,2010_59_8,,2010,,
2010_11_2,2010_51_8,,2010,,
2010_11_2,2010_59_8,,2010,,
2010_11_3,2010_51_8,,2010,,
2010_11_4,2010_51_8,,2010,,
2010_11_5,2010_51_8,,2010,,
2010_11_7,2010_51_8,,2010,,
2010_11_7,2010_23_8,,2010,,
2010_11_8,2010_51_8,,2010,,
2010_11_8,2010_59_8,,2010,,
2010_11_9,2010_51_8,,2010,,
2010_12_1,2010_54_1,,2010,,
2010_12_1,2010_59_8,,2010,,
2010_12_10,2010_51_8,,2010,,
2010_12_10,2010_59_8,,2010,,
2010_12_10,2010_23_8,,2010,,
2010_12_2,2010_59_8,,2010,,
2010_12_3,2010_51_8,,2010,,
2010_12_3,2010_59_8,,2010,,
2010_12_5,2010_51_8,,2010,,
2010_12_5,2010_23_8,,2010,,
2010_12_7,2010_51_8,,2010,,
2010_12_7,2010_59_8,,2010,,
2010_12_8,2010_59_8,,2010,,
2010_12_8,2010_23_8,,2010,,
2010_12_8_co1,2010_59_8,,2010,,
2010_12_9,2010_51_8,,2010,,
2010_13_1,2010_51_8,,2010,,
2010_13_1,2010_59_8,,2010,,
2010_13_1,2010_23_8,,2010,,
2010_13_10,2010_59_8,,2010,,
2010_13_3,2010_51_8,,2010,,
2010_13_3,2010_59_8,,2010,,
2010_13_6,2010_51_8,,2010,,
2010_13_6,2010_59_8,,2010,,
2010_13_8,2010_51_8,,2010,,
2010_13_8,2010_59_8,,2010,,
2010_13_8,2010_23_8,,2010,,
2010_13_9,2010_51_8,,2010,,
2010_14_1,2010_59_8,,2010,,
2010_14_2,2010_51_8,,2010,,
2010_14_3,2010_51_8,,2010,,
2010_14_3,2010_59_8,,2010,,
2010_14_3_co1,2010_59_8,,2010,,
2010_14_4,2010_59_8,,2010,,
2010_14_6,2010_59_8,,2010,,
2010_14_7,2010_51_8,,2010,,
2010_14_7,2010_59_8,,2010,,
2010_14_7,2010_23_8,,2010,,
2010_14_8,2010_23_8,,2010,,
2010_14_9,2010_51_8,,2010,,
2010_14_9,2010_59_8,,2010,,
2010_15_1,2010_59_8,,2010,,
2010_15_1,2010_23_8,,2010,,
2010_15_10,2010_51_8,,2010,,
2010_15_10,2010_59_8,,2010,,
2010_15_2,2010_51_8,,2010,,
2010_15_2,2010_59_8,,2010,,
2010_15_3,2010_59_8,,2010,,
2010_15_6,2010_51_8,,2010,,
2010_15_6,2010_59_8,,2010,,
2010_15_7,2010_59_8,,2010,,
2010_15_8,2010_51_8,,2010,,
2010_15_9,2010_59_8,,2010,,
2010_16_10,2010_51_8,,2010,,
2010_16_3,2010_59_8,,2010,,
2010_16_5,2010_51_8,,2010,,
2010_16_7,2010_59_8,,2010,,
2010_17_1,2010_51_8,,2010,,
2010_17_1,2010_59_8,,2010,,
2010_17_5,2010_51_8,,2010,,
2010_17_5,2010_59_8,,2010,,
2010_17_6,2010_59_8,,2010,,
2010_17_7,2010_59_8,,2010,,
2010_17_8,2010_51_8,,2010,,
2010_18_1,2010_59_8,,2010,,
2010_18_2,2010_51_8,,2010,,
2010_18_2,2010_23_8,,2010,,
2010_18_3,2010_51_8,,2010,,
2010_18_3,2010_59_8,,2010,,
2010_18_4,2010_54_1,,2010,,
2010_18_4,2010_51_8,,2010,,
2010_18_4,2010_59_8,,2010,,
2010_18_4,2010_23_8,,2010,,
2010_18_5,2010_59_8,,2010,,
2010_18_9,2010_51_8,,2010,,
2010_19_2,2010_51_8,,2010,,
2010_19_2,2010_59_8,,2010,,
2010_19_3,2010_51_8,,2010,,
2010_19_4,2010_51_8,,2010,,
2010_19_4,2010_59_8,,2010,,
2010_19_5,2010_51_8,,2010,,
2010_19_5,2010_59_8,,2010,,
2010_19_6,2010_51_8,,2010,,
2010_19_6,2010_59_8,,2010,,
2010_19_7,2010_59_8,,2010,,
2010_19_9,2010_59_8,,2010,,
2010_1_10,2010_51_8,,2010,,
2010_1_10,2010_59_8,,2010,,
2010_1_10,2010_23_8,,2010,,
2010_1_3,2010_59_8,,2010,,
2010_1_7,2010_59_8,,2010,,
2010_1_8,2010_51_8,,2010,,
2010_1_8,2010_59_8,,2010,,
2010_1_9,2010_51_8,,2010,,
2010_1_9,2010_59_8,,2010,,
2010_1_9,2010_23_8,,2010,,
2010_20_10,2010_59_8,,2010,,
2010_20_2,2010_51_8,,2010,,
2010_20_2,2010_23_8,,2010,,
2010_20_3,2010_59_8,,2010,,
2010_20_8,2010_51_8,,2010,,
2010_20_8,2010_59_8,,2010,,
2010_21_2,2010_51_8,,2010,,
2010_21_2,2010_59_8,,2010,,
2010_21_3,2010_51_8,,2010,,
2010_21_3,2010_59_8,,2010,,
2010_21_6,2010_59_8,,2010,,
2010_21_7,2010_51_8,,2010,,
2010_21_7,2010_59_8,,2010,,
2010_22_7,2010_59_8,,2010,,
2010_23_1,2010_51_8,,2010,,
2010_23_10,2010_59_8,,2010,,
2010_23_8,2010_59_8,,2010,,
2010_23_9,2010_59_8,,2010,,
2010_24_3,2010_51_8,,2010,,
2010_24_3,2010_59_8,,2010,,
2010_24_4,2010_59_8,,2010,,
2010_24_4_co2,2010_51_8,,2010,,
2010_24_4_co2,2010_59_8,,2010,,
2010_24_5,2010_59_8,,2010,,
2010_24_6,2010_59_8,,2010,,
2010_24_7,2010_59_8,,2010,,
2010_24_8,2010_59_8,,2010,,
2010_25_8,2010_51_8,,2010,,
2010_26_1,2010_59_8,,2010,,
2010_26_1,2010_23_8,,2010,,
2010_26_10,2010_28_10,,2010,,
2010_26_10,2010_59_8,,2010,,
2010_26_3,2010_51_8,,2010,,
2010_26_4,2010_51_8,,2010,,
2010_26_5,2010_51_8,,2010,,
2010_26_7,2010_59_8,,2010,,
2010_26_8,2010_54_1,,2010,,
2010_26_8,2010_59_8,,2010,,
2010_27_1,2010_23_8,,2010,,
2010_27_2,2010_51_8,,2010,,
2010_27_2,2010_59_8,,2010,,
2010_27_3,2010_59_8,,2010,,
2010_28_10,2010_59_8,,2010,,
2010_28_5,2010_51_8,,2010,,
2010_28_9,2010_51_8,,2010,,
2010_28_9,2010_59_8,,2010,,
2010_29_1,2010_59_8,,2010,,
2010_29_2,2010_59_8,,2010,,
2010_29_3,2010_59_8,,2010,,
2010_29_4,2010_51_8,,2010,,
2010_29_4,2010_59_8,,2010,,
2010_29_5,2010_23_8,,2010,,
2010_2_1,2010_59_8,,2010,,
2010_2_10,2010_51_8,,2010,,
2010_2_10,2010_59_8,,2010,,
2010_2_2,2010_51_8,,2010,,
2010_2_2,2010_59_8,,2010,,
2010_2_2,2010_23_8,,2010,,
2010_2_4,2010_51_8,,2010,,
2010_2_5,2010_51_8,,2010,,
2010_2_5,2010_59_8,,2010,,
2010_2_7,2010_59_8,,2010,,
2010_2_7,2010_23_8,,2010,,
2010_2_9,2010_51_8,,2010,,
2010_30_1,2010_51_8,,2010,,
2010_30_1,2010_59_8,,2010,,
2010_31_5,2010_51_8,,2010,,
2010_31_5,2010_23_8,,2010,,
2010_31_7,2010_51_8,,2010,,
2010_31_8,2010_51_8,,2010,,
2010_31_8,2010_59_8,,2010,,
2010_31_9,2010_51_8,,2010,,
2010_32_1,2010_59_8,,2010,,
2010_32_3,2010_54_1,,2010,,
2010_32_5,2010_59_8,,2010,,
2010_32_6,2010_51_8,,2010,,
2010_32_6,2010_59_8,,2010,,
2010_32_6,2010_23_8,,2010,,
2010_33_10,2010_51_8,,2010,,
2010_33_10,2010_23_8,,2010,,
2010_35_4,2010_51_8,,2010,,
2010_35_5,2010_59_8,,2010,,
2010_35_7,2010_51_8,,2010,,
2010_35_7,2010_59_8,,2010,,
2010_35_8,2010_59_8,,2010,,
2010_35_9,2010_51_8,,2010,,
2010_35_9,2010_59_8,,2010,,
2010_36_1,2010_51_8,,2010,,
2010_36_2,2010_59_8,,2010,,
2010_36_3,2010_59_8,,2010,,
2010_37_10,2010_59_8,,2010,,
2010_39_10,2010_51_8,,2010,,
2010_39_6,2010_54_1,,2010,,
2010_39_6,2010_59_8,,2010,,
2010_39_8,2010_59_8,,2010,,
2010_39_9,2010_51_8,,2010,,
2010_3_1,2010_51_8,,2010,,
2010_3_1,2010_59_8,,2010,,
2010_3_10,2010_51_8,,2010,,
2010_3_5,2010_59_8,,2010,,
2010_3_6,2010_59_8,,2010,,
2010_3_8,2010_51_8,,2010,,
2010_3_8,2010_59_8,,2010,,
2010_3_9,2010_23_8,,2010,,
2010_40_1,2010_59_8,,2010,,
2010_40_5,2010_59_8,,2010,,
2010_40_5,2010_23_8,,2010,,
2010_40_6,2010_51_8,,2010,,
2010_40_6,2010_59_8,,2010,,
2010_40_7,2010_51_8,,2010,,
2010_40_8,2010_59_8,,2010,,
2010_40_9,2010_51_8,,2010,,
2010_40_9,2010_59_8,,2010,,
2010_41_4,2010_59_8,,2010,,
2010_41_5,2010_59_8,,2010,,
2010_41_7,2010_59_8,,2010,,
2010_41_8,2010_59_8,,2010,,
2010_41_9,2010_59_8,,2010,,
2010_42_1,2010_59_8,,2010,,
2010_42_4,2010_51_8,,2010,,
2010_42_4,2010_59_8,,2010,,
2010_42_5,2010_59_8,,2010,,
2010_43_3,2010_59_8,,2010,,
2010_43_9,2010_59_8,,2010,,
2010_45_5,2010_51_8,,2010,,
2010_45_5,2010_59_8,,2010,,
2010_45_5,2010_23_8,,2010,,
2010_45_6,2010_59_8,,2010,,
2010_45_8,2010_59_8,,2010,,
2010_46_3,2010_59_8,,2010,,
2010_46_4,2010_28_10,,2010,,
2010_46_5,2010_23_8,,2010,,
2010_46_6,2010_59_8,,2010,,
2010_47_1,2010_51_8,,2010,,
2010_47_1,2010_59_8,,2010,,
2010_47_2,2010_51_8,,2010,,
2010_47_2,2010_59_8,,2010,,
2010_47_3,2010_51_8,,2010,,
2010_47_3,2010_59_8,,2010,,
2010_47_4,2010_51_8,,2010,,
2010_47_4,2010_59_8,,2010,,
2010_47_4,2010_23_8,,2010,,
2010_47_5,2010_51_8,,2010,,
2010_47_5,2010_59_8,,2010,,
2010_47_6,2010_51_8,,2010,,
2010_47_6,2010_59_8,,2010,,
2010_47_7,2010_59_8,,2010,,
2010_47_8,2010_59_8,,2010,,
2010_48_3,2010_59_8,,2010,,
2010_48_4,2010_59_8,,2010,,
2010_48_5,2010_51_8,,2010,,
2010_48_5,2010_59_8,,2010,,
2010_48_9,2010_59_8,,2010,,
2010_48_9_co1,2010_48_9_co3,,2010,,
2010_49_2,2010_59_8,,2010,,
2010_49_4,2010_59_8,,2010,,
2010_49_6,2010_51_8,,2010,,
2010_49_7,2010_51_8,,2010,,
2010_49_7,2010_59_8,,2010,,
2010_4_1,2010_59_8,,2010,,
2010_4_2,2010_51_8,,2010,,
2010_4_2,2010_59_8,,2010,,
2010_4_3,2010_51_8,,2010,,
2010_4_4,2010_59_8,,2010,,
2010_4_5,2010_51_8,,2010,,
2010_4_6,2010_51_8,,2010,,
2010_4_6,2010_59_8,,2010,,
2010_4_7,2010_51_8,,2010,,
2010_4_7,2010_59_8,,2010,,
2010_4_8,2010_51_8,,2010,,
2010_4_8,2010_59_8,,2010,,
2010_4_9,2010_51_8,,2010,,
2010_4_9,2010_23_8,,2010,,
2010_50_1,2010_59_8,,2010,,
2010_50_2,2010_51_8,,2010,,
2010_50_2,2010_59_8,,2010,,
2010_50_3,2010_51_8,,2010,,
2010_50_4,2010_59_8,,2010,,
2010_50_6,2010_54_2,,2010,,
2010_50_7,2010_51_8,,2010,,
2010_50_7,2010_59_8,,2010,,
2010_51_2,2010_59_8,,2010,,
2010_51_4,2010_54_1,,2010,,
2010_51_6,2010_51_8,,2010,,
2010_51_6,2010_59_8,,2010,,
2010_51_7,2010_59_8,,2010,,
2010_51_8,2010_59_8,,2010,,
2010_52_5,2010_59_8,,2010,,
2010_52_7,2010_54_1,,2010,,
2010_53_1,2010_51_8,,2010,,
2010_53_3,2010_51_8,,2010,,
2010_53_3,2010_59_8,,2010,,
2010_53_6,2010_51_8,,2010,,
2010_53_6_co1,2010_52_3,,2010,,
2010_53_6_co1,2010_40_8,,2010,,
2010_53_6_co1,2010_45_5,,2010,,
2010_53_7,2010_59_8,,2010,,
2010_53_8,2010_51_8,,2010,,
2010_54_1,2010_59_8,,2010,,
2010_54_1,2010_23_8,,2010,,
2010_54_2,2010_50_6,,2010,,
2010_54_4,2010_51_8,,2010,,
2010_54_5,2010_54_1,,2010,,
2010_54_6,2010_59_8,,2010,,
2010_55_7,2010_59_8,,2010,,
2010_57_2,2010_54_1,,2010,,
2010_57_2,2010_59_8,,2010,,
2010_58_3,2010_59_8,,2010,,
2010_59_8,2010_51_8,,2010,,
2010_59_8,2010_23_8,,2010,,
2010_5_10,2010_51_8,,2010,,
2010_5_2,2010_23_8,,2010,,
2010_5_4,2010_51_8,,2010,,
2010_5_5,2010_51_8,,2010,,
2010_5_6,2010_59_8,,2010,,
2010_6_10,2010_51_8,,2010,,
2010_6_3,2010_23_8,,2010,,
2010_6_4,2010_59_8,,2010,,
2010_6_5,2010_51_8,,2010,,
2010_6_5,2010_59_8,,2010,,
2010_6_6,2010_51_8,,2010,,
2010_6_6,2010_59_8,,2010,,
2010_6_8,2010_59_8,,2010,,
2010_6_9,2010_54_1,,2010,,
2010_6_9,2010_59_8,,2010,,
2010_7_2,2010_51_8,,2010,,
2010_7_2,2010_59_8,,2010,,
2010_7_3,2010_51_8,,2010,,
2010_7_3,2010_23_8,,2010,,
2010_7_4,2010_51_8,,2010,,
2010_7_4,2010_59_8,,2010,,
2010_7_6,2010_51_8,,2010,,
2010_7_7,2010_51_8,,2010,,
2010_7_7,2010_23_8,,2010,,
2010_7_8,2010_23_8,,2010,,
2010_7_9,2010_54_1,,2010,,
2010_7_9,2010_59_8,,2010,,
2010_8_1,2010_51_8,,2010,,
2010_8_1,2010_59_8,,2010,,
2010_8_10,2010_59_8,,2010,,
2010_8_2,2010_51_8,,2010,,
2010_8_2,2010_59_8,,2010,,
2010_8_3,2010_51_8,,2010,,
2010_8_4,2010_59_8,,2010,,
2010_8_5,2010_51_8,,2010,,
2010_8_5,2010_59_8,,2010,,
2010_8_6,2010_51_8,,2010,,
2010_8_6,2010_23_8,,2010,,
2010_8_7,2010_51_8,,2010,,
2010_8_7,2010_59_8,,2010,,
2010_8_8,2010_59_8,,2010,,
2010_8_8,2010_23_8,,2010,,
2010_8_9,2010_51_8,,2010,,
2010_8_9,2010_59_8,,2010,,
2010_9_1,2010_51_8,,2010,,
2010_9_1,2010_59_8,,2010,,
2010_9_10,2010_59_8,,2010,,
2010_9_3,2010_51_8,,2010,,
2010_9_3,2010_59_8,,2010,,
2010_9_4,2010_51_8,,2010,,
2010_9_4,2010_59_8,,2010,,
2010_9_5,2010_59_8,,2010,,
2010_9_7,2010_51_8,,2010,,
2010_9_7,2010_59_8,,2010,,
2010_9_8,2010_59_8,,2010,,
2010_9_9,2010_51_8,,2010,,
2010_9_9,2010_59_8,,2010,,
